"id"|"class"|"connection_id"|"State"|"clusterid"|"prob"
5059|"botnet"|"147.32.84.165-77.238.177.9-25-tcp"|"12+s+b+S*s+b+B+s*s*s+S*s*s*S,S*B*"|1|NA
7738|"botnet"|"147.32.84.192-98.139.175.224-25-tcp"|"22*S,s,S*B*s+s*s+b+B*s*S,"|1|NA
3486|"normal"|"147.32.84.134-147.32.80.9-53-udp"|"14.R.R.A.r.r.D.A.r.R.U.U.U.s.R.R.u.U.u.S.b.b.d.r.R.r.R.U.U.D.r.r.F.u.R.U.u.r.r.U.u.r.r.U.r.u.D.R.r.d.R.u.U.R.U.U,U.u.u.r.u.A.U.U.d.U.u.U.U.R,U.R,U.S,U.R,U.R,U.R,U.U.U.U.U.S.S.u.R.u.r.u.S.s.d.S+S.b.b.d.R,U.R,R.V.R.U.U.U.u.u.D.u.B.A.u.r.u.u.R.v.S.s.u.B.s.d.U,U.U.A.r.u.u.u.U.U.U.u.V+S.U.r.V.R+R.d.R.R.A.R.U.U.U.u.D.U.U.u.r.V.U,U.S,S.b.b.d.R,U.U+U.R,U.u.R.U.u.u.d.W.R.U.U.u.U.A.R.R+U.R.R.D.u.A.r.B.r.R.R.D.R.U.r.u.U.v.V.S.B.b.d.A.R.R.U.R.U.r.r.R.U.U.R.R.u.u.R.R.U.U.U.R.R.U.U.R.u.r.R.U.U.r.u.R,R.U.U.U.u.u.u.U.R.R.U.U.U.d.V,R.U.R.U.r.u.U.R,U.R*U.R+R.u.U,U.U.W.S+S.b.b.d.R.U.R,R.u.R+U.S*S.b.b.f.R+U.R+R.U.R.R.A.R.U.u.R.U.U.u.D.v.u.u.U.D.D.u.R,R.A.R.R.R.R.R.r.r.r.R.e.D.u.R.R.U.U.r.A.R.r.U.u.R.U.U.u.R.R.u.R.R.R.R.U.u.U.r.u.R.R.R.u.U.U.r.r.U.a.U.r.r.R.r.R.U.R.U.r.r.R.u.U.U.r.R.R.u.U.U.R.R.R.U.R,U.R+U.R,U.R.R.R.R.u.r.R.U.R.R.D.R.U.D.u.r.R.R.U.u.r.A.r.R.a.U.R.U.U.r.R.U.U.R.u.R.R.R.U.U.R.u.R.u.r.u.d.r.R.r.U.U.U.a.r.R.A.U.r.u.R.u.R.U.r.u.u.R.R.r.r.u.R.R.D.r.r.R.R.U.r.u.R.R.r.U.U.R.R.A.U.U.R.R.V.R.R.U.R.r.D.U.R.R.R+U.U*U.U.U.U.U.R.S.R.u.U.R*R.D.S,S.b.b.d.R+R.R.R.U.r.U.U.R.R.R.R.R.U.u.R.r.V.U.U.D.D.D.U.u.D.r.U.U.u.u.R,U.R.U.R.R.D.R.R.U.R.V.a.R.R.U.U.R.R.r.R.R.U.R.F.d.U.r.R.D.R.U.s.u.r.u.U,U.R,R.r.R+R.r.R,R.W.R.R.r.A.R.U.U.R.U.S*S.b.b.d.R,R.r.R.U.R.R.U.V.U.U.R.U.u.r.u.u.u.D.u.U.U.U.U.U.U.R,R.r.R.R.R.R.R.r.r.F.A.r.A.R.U.R.R.R.D.U.U.A.R.r.R.R.A.R.R.u.R.U.R.R.R.r.r.r.R.R.r.R.R.r.A.r.r.r.r.r.R.r.R.r.R.R.R.R.r.r.r.a.r.r.r.r.D.r.a.R.R.R.R.R+U.R.R.u.R.R.u.R.R.U.u.U.R.A.U.u.u.U.S.r.R.u.U.R.U.U.U.R.u.r.u.S.S.R.R.U.s.R.V.S.B.S.S.s.u.R.r.r.u.U.R.r.s.R.V.S.R.S.r.u.s.U.s.r.R.R.S.R,R.E.R.V.R.U.R.R.u.R.R.u.U.U.U.u.U.U.u.u.u.U.u.u.r.d.R.U.r.R.R.u.r.D.r.r.D.r.u.u.r.D.U.u.u.U."|1|0.208
3531|"normal"|"147.32.84.134-74.125.232.197-80-tcp"|"99.Z.z.Z,z,"|3|0.026
7903|"botnet"|"147.32.84.208-209.191.88.254-25-tcp"|"22,S*s*S+s+b+B+s*b*s+s+"|1|NA
7029|"botnet"|"147.32.84.204-205.188.146.193-25-tcp"|"11.R+r+S*S+s+s+S,S+s+s*"|1|0.998
7653|"botnet"|"147.32.84.205-217.163.21.37-80-tcp"|"88.H.y.Y.Y.y.y.y.Y.Y."|3|0.966
2689|"botnet"|"147.32.84.165-65.55.92.168-25-tcp"|"22,s,b,s+b+s+S,s,s+S*S,B,s,s+B+s,s,s,s+s+s+S,S,s,S.S,s.S,s,s,s+S.S+B+B+s+S.S+s+S,S.S+s,s,s+s+S,B,s.S+S,S,s,B,S+s+S,s,"|1|1
6809|"botnet"|"147.32.84.193-168.61.70.64-25-tcp"|"12,S*S.R,A,r."|1|1
6168|"botnet"|"147.32.84.206-75.180.132.243-25-tcp"|"22+s*s*s*S+"|1|1
591|"normal"|"147.32.84.170-195.113.232.99-443-tcp"|"99.Z.Z.Z.Z."|3|0.038
5506|"botnet"|"147.32.84.204-74.117.116.73-80-tcp"|"88.h.H.y.S,s.Y.y.y.y,"|3|NA
7589|"botnet"|"147.32.84.209-204.232.236.138-25-tcp"|"11*R+r,R*R,"|1|NA
4594|"botnet"|"147.32.84.191-194.0.131.41-25-tcp"|"22+b+s*s+s+s,s+s,S*s*B+s*s*S*b*s*S+S*"|1|0.994
6657|"botnet"|"147.32.84.208-208.65.145.12-25-tcp"|"12*R+s,S.R,r+b+R*R+r*B*"|1|0.998
8758|"normal"|"147.32.84.164-147.32.80.9-53-udp"|"11.r.U.W.u.r.U.U.R.D.r.u.R.R.U.A.u.U.u.r.D.r.R.U.R.U.R.R.R.d.R,R.R.R.R.r.u.R.R.U.u.u.U.u.D.U.U.R.R.U.U.D.U.U.U.U.U.u.u.U.D.U.U.r.r.u.r.U.U.U.R.U.U.U.R.U.R+U.U.U.S+S.b.b.d.R.U.R.R.R.u.U.U.R.u.R.U.u.R.U.R.U.d.R.R.d.R.u.u.u.r.u.r.u.r.u.u.u.r.R.U.D.r.u.a.D.u.D.r.u.r.u.r.D.U.U.R.U.u.U.R.R.U.D.u.r.u.s.R.R.r.W.w.U.u.u.S.E.S,R.R.U.r.r.R.S.D.r.r.U.S.R.V.R.s.S.r.S.R.S.R,U.U.u.R.r.U.u.U.R.U.U.d.u.R.R.R.R.R.R.R.U.R.R.U.U.u.R.R.A.u.r.r.R.U.U.R+U.r.R.U.u.R.U.u.R.R.U.U.U.U.U.R.A.r.u.a.u.u.u.r.D.U.R.R.u.U.U.s.u.r.u.r.u.r.u.u.u.r.u.r.u.r.u.S.r.U.S.s.d.R,U.r.U.U.R.R.R.r.w.R.U.U.r.U.R.a.A.s.s.R.R.U.v.S.V.R,U.R,R.r.R.U.R.d.r.U.r.r.U.U.r.r.R.r.A.R.r.r.r.u.R,R.r.R.S.R.U.u.R.U.R.U.R.R.a.R.R.R.r.R.R.R.R.S.r.U.R,R.R.R.R.A.R.R.R.r.r.r.A.U.U.r.R.u.U.U.D.U.U.U.U.R.R.r.R.U.R.U.U.R.u.U.D.U.U.R.u.U.u.U.u.U.U.u.U.U.D.U.U.R.R.A.U.U.R,R.r.U.s.U.r.R.R.R.R.R.R.R.U.R+R.D.R.r.r.R.R.U.R.R.U.R.R.r.R.U.U.U.U,U.U.U.R+U.R.U.S,R.V.U.U.R.r.R.R.U.V.U.V.S.V.U.R.V.R.R.v.U.S.R.V.S.R.V.R+U.R+U.R.U.R.u.u.U.R.R.D.R.R.D.U.U.U.B.D.R.U.r.D.U.U.u.r.D.u.U.S.b.b.r.U.u.U,U.R,R.R.R.R.U.R.R.R.R.U.R.R.u.R.R.D.R.R.r.R.R.D.u.R.V.R.R.U.A.U.R.r.U.R.R.R.U.R.U.R,U.U.U.U.U.R+U.S+S.b.b.d.U*U.u.U*U.U.U.U*U.U.U.S+S.b.b.D."|1|0.232
8688|"normal"|"147.32.84.134-91.103.160.52-80-tcp"|"87.X.X.X.x,"|3|0.288
1803|"normal"|"147.32.84.170-74.125.79.147-80-tcp"|"44,u,U+U,d,u,d,u,U0000000U,u,d,u,u,u,d,d,u,u,d,d,u,u,u,d,U000U,u,u,d,u,u,u,u,u,U0000000000000000000U,u,u,u,u,d,d,u,U000U,u,u,u,u,u,U+U,U00U,u,u+u,u,d,U0U,u,U+u,u,u,d,u,U000000000U,d,u,v,u,u,u+U,u,u,U00U,u,u,u,u,d,u,u,d,d,d,U00000000U,d,u,D,U,u,u,u,"|2|0.212
3408|"normal"|"147.32.84.134-69.63.190.10-443-tcp"|"99.Z.Z.Z.Z.Z.Z.Z,"|3|0.094
350|"botnet"|"147.32.84.165-68.67.185.216-80-tcp"|"88.Z*z00Y*"|3|0.546
1346|"normal"|"147.32.84.170-209.85.148.106-443-tcp"|"88.H.Y+Y.h.Y+Y.H.Y+Y.h.Z+Z.Z.z.z.Z.Y,Y.h.Y+Y.H.Y+Y.H.X+h+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.Y.y.Y+Y.h.Y+Y.y.Y+Y.y.Y+Y.H.Y+Y.y.Z+y+Y.y.Y+Y.Y.Y+Y.y.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.h.X+h+Y.H.Y+Y.y.Z+Z.z.Z.Z.Z.Y,Y.H.Z+Y,Y.y.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.H.Y+Y.h.Y+Y.y.Z+Z.I.I.I.z.Y,Y.H.Y+Y.H.Y+Y.h.Y+Y.h."|3|NA
31|"normal"|"147.32.84.170-74.125.232.216-443-tcp"|"99+z*Z*z*I*z*i*z*i*z+Z*z*z*Z,Z+z*z+Z*Z+Z*I*I*Z,Z+z*z*z+z+I+I+z+Z*z*z+"|3|0.158
4448|"botnet"|"147.32.84.165-76.96.62.116-25-tcp"|"22+s+b+s+s+B+s*B*s+B+s+s,S*s*S,S*S+b+s*B*s*S,S*s+S,S*s*s+B+B+s,s+"|1|NA
8868|"normal"|"147.32.84.134-62.168.44.116-80-tcp"|"66.w.X*Y.x."|2|0.094
3903|"normal"|"147.32.84.170-77.78.99.21-80-tcp"|"77,X.V*V.v.Y.V.v.X,X."|2|0.066
8807|"normal"|"147.32.84.164-89.185.254.14-80-tcp"|"99.Z.Z.Z,Z.Z,"|3|NA
505|"botnet"|"147.32.84.165-207.115.20.23-25-tcp"|"22*s+S0B0s*s*s*"|1|1
710|"botnet"|"147.32.84.165-195.24.65.7-53-udp"|"99+Z0w*Z0Z*"|3|0.732
8585|"normal"|"147.32.84.164-74.125.232.200-80-tcp"|"87.W*W.Z*Z.Z+Z.f.F.w.Z.Z.i.I.I.i."|3|0.12
4221|"normal"|"147.32.84.134-66.220.151.91-443-tcp"|"99.z.z.i.i.W.Z.Z*Z.Z.Z.Z.Z.Z.Z0Z.z.z.z.I.Z.Z*Z.Z.Z.Z.Z.Z.Z,Z.z.Y.Z*Z.Z.Z.Z.Z.Z.z.I.Z.Z+Z.Z.Y.Y,Z*z*Z.Z.z.z.Z.Z.Z*Z.i.I.Z.Z.Z.Z+Z.Z.Z.I.Z.Z.Z*Z.I.z.I.Z.Z*Z.Z.Z.Y.Z*Z.Z.I.Z.Z,Z.Z.W.I."|3|0.116
8256|"normal"|"147.32.84.134-80.239.149.26-80-tcp"|"66.w.f.W.Z,Z.Z.Z.z."|2|0.004
2421|"botnet"|"147.32.84.165-76.96.39.102-25-tcp"|"22*b*s+s*s*s*s*s*s*s*s+s*s*s*B*s*"|1|NA
1386|"botnet"|"147.32.84.165-60.190.223.75-888-tcp"|"88,y.H.y.Y*Y,Y.y.y."|3|NA
2742|"botnet"|"147.32.84.165-74.125.232.217-80-tcp"|"99*z*Z+i+z*z*Z+z*Z0Z*Z*Z*Z0Z*Z*z*z+z*z*z*z*Z*Z+Z*z*z*Z,Z*z*z*z*z*Z*"|3|0.118
8665|"normal"|"147.32.84.164-216.137.61.178-80-tcp"|"99.i.I.i.Z."|3|0.066
8565|"normal"|"147.32.84.170-209.85.149.117-80-tcp"|"99*z*Z*z*z+z*I*z*w*W.w.w.Z.w."|3|0.122
2481|"normal"|"147.32.84.170-74.125.232.205-80-tcp"|"9900z0z00I00Z*Z0z00y*"|3|0.778
7802|"botnet"|"147.32.84.204-98.137.54.237-25-tcp"|"22,s+s*R,S*s*s*B*s+s*s+"|1|1
4446|"botnet"|"147.32.84.165-64.12.90.65-25-tcp"|"22+s+s+s*S,B+s,S+s+S,s,s+R*s*s+s+B+s,s+s+s+b+s,s+B+s,s+B+B+s+s+S*S+s,s,"|1|1
956|"normal"|"147.32.84.134-91.198.174.233-80-tcp"|"88.Y.Y.X.Y*Y.y.Y.Y.Z0Z.z.W."|3|0.088
4910|"botnet"|"147.32.84.193-195.113.232.83-80-tcp"|"99,Z+Z.Z,Z.Z*z*z*z*Y.Z*"|3|0.524
2723|"botnet"|"147.32.84.165-195.113.232.89-80-tcp"|"99*Z0Z*z*z0z*z*z*z*z*i*z*Z0z0z0z*I*I*z*z+Z0Z*"|3|0.138
123|"normal"|"147.32.84.170-74.125.232.205-80-tcp"|"99*Z.Z0Z*W.W.W.W+W.w.w.w.W*W,W.F.w.Z*H*Z,z.Z.Z*z*z*i*Y+Y.y.Z*z*I*Z.I.Z*z*"|3|0.082
7328|"botnet"|"147.32.84.209-65.54.186.77-443-tcp"|"88*Y,Y*y*y*H+Y,Y*"|3|0.942
2004|"normal"|"147.32.84.170-194.79.52.196-80-tcp"|"99.W.Z.Z*z+W.W.w.w.Z+W.w.W."|2|0.008
2469|"botnet"|"147.32.84.165-46.4.35.23-25-tcp"|"22+s*s*s*s*S+b+s*s*s*S+s+"|1|NA
4444|"botnet"|"147.32.84.165-65.54.188.72-25-tcp"|"22,s,S.S+s,s+s,B,s,s+s,s,s+s,s+s,s+s+s+S,s,s,S+b+s+s,s,s+s+B+s+S,S*S,s,s+s+B,B+B,s+S,s,S+S,S+s+s,S.S+s,s,S+S.S+s,s+s+S,s,s,s+s,B+s+S,s,s+s,s,s,S*S,S+s,s+s*S,S+S.S,B,S.S+s,S*S+s,s+s,s,"|1|1
8149|"botnet"|"147.32.84.205-183.79.29.240-25-tcp"|"21*R.R.r,R+R,r,r,S*"|1|1
3298|"normal"|"147.32.84.134-74.125.232.211-80-tcp"|"66.w.F.w.w.W*W.W.w.w.f.W*W.w.w.w.F.W*W.W.W.W.W*W.w.W,W.W,"|2|0.016
